request_id,requested_service,requested_problem,customer_latitude,customer_longitude,worker_id,worker_name,worker_skill,worker_experience,worker_rating,worker_workload,worker_availability,worker_latitude,worker_longitude,distance_km,skill_match,distance_score,experience_score,rating_score,availability_score,workload_score,successful_match
R0162,Electrical,Fan Repair,28.810322,76.869154,W0358,Deepak Joshi,Electrical,19,4.7,1,1,28.5433,76.802718,30.39,1,0.03185727938834024,0.95,0.9400000000000001,1,0.9,0
R0162,Electrical,Fan Repair,28.810322,76.869154,W0491,Karan Agarwal,Electrical,4,3.8,2,1,29.133895,77.42554,64.99,1,0.015153811183512654,0.2,0.76,1,0.8,0
R0162,Electrical,Fan Repair,28.810322,76.869154,W0184,Amit Kumar,Electrical,20,3.5,6,1,28.828845,77.057638,18.48,1,0.0513347022587269,1.0,0.7,1,0.4,1
R0162,Electrical,Fan Repair,28.810322,76.869154,W0325,Arun Sharma,Painting,10,4.8,1,1,28.65431,77.53531,67.23,0,0.01465630954125751,0.5,0.96,1,0.9,0
R0162,Electrical,Fan Repair,28.810322,76.869154,W0161,Anil Yadav,Painting,17,4.2,4,0,29.129827,77.504377,71.28,0,0.01383508577753182,0.85,0.8400000000000001,0,0.6,0
R0162,Electrical,Fan Repair,28.810322,76.869154,W0613,Mohit Singh,Cleaning,13,4.2,8,0,28.741352,77.493126,61.3,0,0.01605136436597111,0.65,0.8400000000000001,0,0.19999999999999996,0
R0163,Painting,Exterior Painting,28.474938,77.627499,W0439,Rohit Joshi,Painting,13,4.1,2,1,28.567554,76.833611,78.24,1,0.012619888944977285,0.65,0.82,1,0.8,1
R0163,Painting,Exterior Painting,28.474938,77.627499,W0117,Anil Yadav,Painting,11,4.4,1,1,29.008126,76.981024,86.53,1,0.011424654404204272,0.55,0.8800000000000001,1,0.9,0
R0163,Painting,Exterior Painting,28.474938,77.627499,W0481,Suresh Kumar,Painting,11,3.7,3,1,29.018013,77.337311,66.69,1,0.014773230905599056,0.55,0.74,1,0.7,0
R0163,Painting,Exterior Painting,28.474938,77.627499,W0251,Rajesh Mishra,Painting,18,3.1,8,1,28.651852,77.642505,19.73,1,0.048239266763145196,0.9,0.62,1,0.19999999999999996,0
R0163,Painting,Exterior Painting,28.474938,77.627499,W0531,Manoj Mishra,Painting,6,3.5,10,0,29.0867,77.658819,68.09,1,0.014473874656245476,0.3,0.7,0,0.0,1
R0163,Painting,Exterior Painting,28.474938,77.627499,W0722,Amit Mishra,Painting,17,3.4,7,0,29.037851,77.371968,67.37,1,0.01462629808395495,0.85,0.6799999999999999,0,0.30000000000000004,0
R0163,Painting,Exterior Painting,28.474938,77.627499,W0429,Amit Patel,Painting,13,4.4,8,1,28.436043,77.481145,14.95,1,0.06269592476489029,0.65,0.8800000000000001,1,0.19999999999999996,1
R0163,Painting,Exterior Painting,28.474938,77.627499,W0176,Ravi Singh,Plumbing,3,4.1,5,0,28.873473,77.282301,55.66,0,0.017649135192375574,0.15,0.82,0,0.5,0
R0163,Painting,Exterior Painting,28.474938,77.627499,W0245,Mohit Joshi,Plumbing,7,3.0,4,1,28.786315,77.352313,43.82,0,0.022311468094600623,0.35,0.6,1,0.6,0
R0163,Painting,Exterior Painting,28.474938,77.627499,W0786,Vivek Gupta,Carpentry,5,3.0,9,1,28.964978,77.590559,54.61,0,0.01798237727027513,0.25,0.6,1,0.09999999999999998,0
R0164,Gardening,Lawn Maintenance,29.003697,77.054541,W0330,Vikas Singh,Gardening,18,4.9,1,1,29.140564,77.301338,28.41,1,0.034002040122407345,0.9,0.9800000000000001,1,0.9,1
R0164,Gardening,Lawn Maintenance,29.003697,77.054541,W0989,Arun Kumar,Gardening,2,4.3,5,0,28.838787,77.716925,67.03,1,0.014699397324709687,0.1,0.86,0,0.5,1
R0164,Gardening,Lawn Maintenance,29.003697,77.054541,W0277,Rajesh Mishra,Gardening,4,3.7,4,1,28.971037,77.532903,46.67,1,0.020977554017201593,0.2,0.74,1,0.6,0
R0164,Gardening,Lawn Maintenance,29.003697,77.054541,W0311,Sunil Yadav,Gardening,14,4.7,0,1,28.657574,76.863669,42.74,1,0.022862368541380886,0.7,0.9400000000000001,1,1.0,0
R0164,Gardening,Lawn Maintenance,29.003697,77.054541,W0075,Vikas Joshi,Gardening,1,4.2,2,1,29.188633,76.926716,24.02,1,0.039968025579536375,0.05,0.8400000000000001,1,0.8,0
R0164,Gardening,Lawn Maintenance,29.003697,77.054541,W0240,Anil Kumar,Gardening,16,3.9,9,1,28.900585,76.897231,19.12,1,0.049701789264413515,0.8,0.78,1,0.09999999999999998,1
R0164,Gardening,Lawn Maintenance,29.003697,77.054541,W0475,Arun Joshi,Gardening,13,4.0,7,1,28.740423,77.005289,29.66,1,0.03261578604044357,0.65,0.8,1,0.30000000000000004,0
R0164,Gardening,Lawn Maintenance,29.003697,77.054541,W0920,Mohit Sharma,Cleaning,17,4.8,1,1,28.628258,77.751661,79.72,0,0.012388503468780971,0.85,0.96,1,0.9,1
R0164,Gardening,Lawn Maintenance,29.003697,77.054541,W0614,Pankaj Verma,Electrical,1,3.4,3,1,29.011735,77.1507,9.39,0,0.09624639076034648,0.05,0.6799999999999999,1,0.7,0
R0164,Gardening,Lawn Maintenance,29.003697,77.054541,W0351,Anil Agarwal,Plumbing,13,4.5,8,1,28.741598,77.216165,33.12,0,0.02930832356389215,0.65,0.9,1,0.19999999999999996,1
R0165,Plumbing,Pipe Leakage,28.793545,77.273028,W0979,Sunil Patel,Plumbing,16,4.2,10,1,29.021587,77.223542,25.81,1,0.03729951510630362,0.8,0.8400000000000001,1,0.0,0
R0165,Plumbing,Pipe Leakage,28.793545,77.273028,W0496,Arun Joshi,Plumbing,18,3.3,6,1,28.501582,77.078299,37.62,1,0.025893319523562924,0.9,0.6599999999999999,1,0.4,1
R0165,Plumbing,Pipe Leakage,28.793545,77.273028,W0471,Vivek Joshi,Plumbing,5,4.6,7,0,29.047879,77.00498,38.48,1,0.025329280648429587,0.25,0.9199999999999999,0,0.30000000000000004,1
R0165,Plumbing,Pipe Leakage,28.793545,77.273028,W0466,Karan Joshi,Plumbing,12,3.8,7,1,28.909887,77.763992,49.54,1,0.019786307874950535,0.6,0.76,1,0.30000000000000004,0
R0165,Plumbing,Pipe Leakage,28.793545,77.273028,W0601,Sunil Sharma,Plumbing,12,4.3,5,1,28.971809,77.598267,37.36,1,0.026068821689259645,0.6,0.86,1,0.5,1
R0165,Plumbing,Pipe Leakage,28.793545,77.273028,W0620,Mohit Agarwal,Plumbing,13,4.0,7,1,28.69703,77.227418,11.62,1,0.0792393026941363,0.65,0.8,1,0.30000000000000004,0
R0165,Plumbing,Pipe Leakage,28.793545,77.273028,W0992,Ravi Yadav,Plumbing,18,4.1,10,1,28.408019,77.331472,43.25,1,0.022598870056497175,0.9,0.82,1,0.0,1
R0165,Plumbing,Pipe Leakage,28.793545,77.273028,W0836,Ravi Kumar,Gardening,8,3.7,0,1,28.876719,77.3936,14.95,0,0.06269592476489029,0.4,0.74,1,1.0,0
R0165,Plumbing,Pipe Leakage,28.793545,77.273028,W0912,Mohit Gupta,Gardening,12,4.1,7,0,28.824754,77.744138,46.03,0,0.0212630236019562,0.6,0.82,0,0.30000000000000004,0
R0165,Plumbing,Pipe Leakage,28.793545,77.273028,W0109,Anil Mishra,Electrical,7,4.4,4,1,28.692798,77.631695,36.72,0,0.026511134676564158,0.35,0.8800000000000001,1,0.6,0
R0166,Painting,Wall Painting,28.641958,76.843315,W0217,Mohit Singh,Painting,18,4.8,3,1,28.700096,77.794589,93.03,1,0.010634903754121025,0.9,0.96,1,0.7,1
R0166,Painting,Wall Painting,28.641958,76.843315,W0092,Deepak Verma,Painting,4,4.6,9,1,28.408429,77.344641,55.44,1,0.01771793054571226,0.2,0.9199999999999999,1,0.09999999999999998,0
R0166,Painting,Wall Painting,28.641958,76.843315,W0985,Sunil Patel,Painting,8,4.2,9,0,28.70708,77.272476,42.49,1,0.022993791676247412,0.4,0.8400000000000001,0,0.09999999999999998,0
R0166,Painting,Wall Painting,28.641958,76.843315,W0641,Karan Verma,Painting,4,3.7,2,1,29.084546,77.053178,53.29,1,0.01841959845275373,0.2,0.74,1,0.8,1
R0166,Painting,Wall Painting,28.641958,76.843315,W0329,Suresh Kumar,Painting,11,3.5,0,1,28.408289,77.714214,88.96,1,0.011116051578479325,0.55,0.7,1,1.0,1
R0166,Painting,Wall Painting,28.641958,76.843315,W0076,Mohit Gupta,Painting,11,3.3,4,1,28.49609,76.917344,17.76,1,0.053304904051172705,0.55,0.6599999999999999,1,0.6,1
R0166,Painting,Wall Painting,28.641958,76.843315,W0061,Karan Sharma,Painting,15,3.6,8,0,28.689643,76.935559,10.45,1,0.08733624454148473,0.75,0.72,0,0.19999999999999996,0
R0166,Painting,Wall Painting,28.641958,76.843315,W0104,Suresh Kumar,Carpentry,12,3.3,2,0,28.554925,76.913526,11.86,0,0.07776049766718507,0.6,0.6599999999999999,0,0.8,0
R0166,Painting,Wall Painting,28.641958,76.843315,W0395,Mohit Gupta,Carpentry,11,4.2,9,1,28.754644,77.416073,57.25,0,0.017167381974248927,0.55,0.8400000000000001,1,0.09999999999999998,1
R0166,Painting,Wall Painting,28.641958,76.843315,W0986,Rajesh Gupta,Gardening,12,4.7,7,1,28.94433,77.024424,37.97,0,0.025660764690787787,0.6,0.9400000000000001,1,0.30000000000000004,0
R0167,Gardening,Tree Trimming,28.793135,77.499339,W0051,Suresh Gupta,Gardening,14,3.7,3,1,28.724917,77.493071,7.61,1,0.11614401858304298,0.7,0.74,1,0.7,1
R0167,Gardening,Tree Trimming,28.793135,77.499339,W0246,Karan Gupta,Gardening,1,4.7,5,0,29.128572,77.462691,37.47,1,0.025994281258123215,0.05,0.9400000000000001,0,0.5,1
R0167,Gardening,Tree Trimming,28.793135,77.499339,W0572,Ravi Gupta,Gardening,5,4.0,4,1,28.569472,77.097866,46.39,1,0.02110149820637265,0.25,0.8,1,0.6,1
R0167,Gardening,Tree Trimming,28.793135,77.499339,W0171,Vikas Joshi,Gardening,4,3.1,9,1,29.152886,77.442841,40.38,1,0.02416626389560174,0.2,0.62,1,0.09999999999999998,0
R0167,Gardening,Tree Trimming,28.793135,77.499339,W0877,Ravi Patel,Gardening,7,4.3,5,1,29.141291,77.274946,44.44,1,0.02200704225352113,0.35,0.86,1,0.5,1
R0167,Gardening,Tree Trimming,28.793135,77.499339,W0671,Amit Sharma,Gardening,4,4.3,4,1,28.500885,76.951542,62.56,1,0.015733165512901194,0.2,0.86,1,0.6,1
R0167,Gardening,Tree Trimming,28.793135,77.499339,W0090,Suresh Kumar,Gardening,7,3.5,4,0,28.643107,77.004039,51.1,1,0.019193857965451054,0.35,0.7,0,0.6,1
R0167,Gardening,Tree Trimming,28.793135,77.499339,W0469,Mohit Sharma,Painting,9,4.4,2,1,28.970373,77.604675,22.22,0,0.04306632213608958,0.45,0.8800000000000001,1,0.8,1
R0167,Gardening,Tree Trimming,28.793135,77.499339,W0845,Pankaj Gupta,Painting,16,3.4,4,1,29.014247,77.732065,33.43,0,0.02904443799012489,0.8,0.6799999999999999,1,0.6,1
R0167,Gardening,Tree Trimming,28.793135,77.499339,W0898,Arun Yadav,Cleaning,5,4.0,1,1,28.97328,77.011302,51.57,0,0.019022256039566292,0.25,0.8,1,0.9,0
R0168,Cleaning,Kitchen Cleaning,28.817955,77.130561,W0589,Anil Gupta,Cleaning,18,4.4,5,1,29.159816,77.116235,38.04,1,0.025614754098360656,0.9,0.8800000000000001,1,0.5,1
R0168,Cleaning,Kitchen Cleaning,28.817955,77.130561,W0418,Sunil Sharma,Cleaning,18,4.0,9,1,29.066875,77.516194,46.63,1,0.02099517111064455,0.9,0.8,1,0.09999999999999998,0
R0168,Cleaning,Kitchen Cleaning,28.817955,77.130561,W0955,Anil Singh,Cleaning,7,3.1,8,1,28.681195,77.748617,62.14,1,0.015837820715869495,0.35,0.62,1,0.19999999999999996,0
R0168,Cleaning,Kitchen Cleaning,28.817955,77.130561,W0013,Pankaj Sharma,Cleaning,9,3.6,10,1,28.441575,77.245944,43.34,1,0.02255299954894001,0.45,0.72,1,0.0,1
R0168,Cleaning,Kitchen Cleaning,28.817955,77.130561,W0387,Ravi Agarwal,Cleaning,1,3.2,3,1,29.131972,77.779809,72.17,1,0.013666803334700014,0.05,0.64,1,0.7,1
R0168,Cleaning,Kitchen Cleaning,28.817955,77.130561,W0504,Vivek Agarwal,Cleaning,19,4.1,3,1,28.568036,77.028423,29.52,1,0.0327653997378768,0.95,0.82,1,0.7,1
R0168,Cleaning,Kitchen Cleaning,28.817955,77.130561,W0905,Deepak Joshi,Cleaning,17,3.3,7,1,28.928937,77.564426,44.01,1,0.022217285047767165,0.85,0.6599999999999999,1,0.30000000000000004,0
R0168,Cleaning,Kitchen Cleaning,28.817955,77.130561,W0540,Vivek Singh,Carpentry,9,3.2,5,1,28.697495,77.032882,16.43,0,0.05737234652897304,0.45,0.64,1,0.5,0
R0168,Cleaning,Kitchen Cleaning,28.817955,77.130561,W0022,Anil Sharma,Carpentry,5,4.2,0,1,28.553936,77.484601,45.33,0,0.021584286639326572,0.25,0.8400000000000001,1,1.0,0
R0168,Cleaning,Kitchen Cleaning,28.817955,77.130561,W0313,Rajesh Patel,Gardening,18,4.5,4,1,28.761626,77.412344,28.17,0,0.03428179636612958,0.9,0.9,1,0.6,1
R0169,Cleaning,Kitchen Cleaning,28.850169,77.544737,W0264,Vivek Yadav,Cleaning,2,3.3,4,0,29.021712,76.860281,69.28,1,0.014228799089356857,0.1,0.6599999999999999,0,0.6,0
R0169,Cleaning,Kitchen Cleaning,28.850169,77.544737,W0645,Arun Patel,Cleaning,14,3.8,5,1,28.911606,77.767515,22.74,1,0.04212299915754002,0.7,0.76,1,0.5,1
R0169,Cleaning,Kitchen Cleaning,28.850169,77.544737,W0833,Pankaj Yadav,Cleaning,5,4.1,1,0,29.173887,77.792406,43.31,1,0.022568269013766643,0.25,0.82,0,0.9,1
R0169,Cleaning,Kitchen Cleaning,28.850169,77.544737,W0950,Vivek Gupta,Cleaning,17,4.2,6,1,28.439945,77.183287,57.66,1,0.017047391749062394,0.85,0.8400000000000001,1,0.4,0
R0169,Cleaning,Kitchen Cleaning,28.850169,77.544737,W0898,Arun Yadav,Cleaning,5,4.0,1,1,28.97328,77.011302,53.7,1,0.018281535648994516,0.25,0.8,1,0.9,1
R0169,Cleaning,Kitchen Cleaning,28.850169,77.544737,W0773,Arun Agarwal,Cleaning,16,3.3,1,1,28.453111,76.812637,83.98,1,0.011767474699929394,0.8,0.6599999999999999,1,0.9,1
R0169,Cleaning,Kitchen Cleaning,28.850169,77.544737,W0587,Karan Verma,Cleaning,12,4.2,7,1,29.177158,77.023001,62.42,1,0.015767896562598548,0.6,0.8400000000000001,1,0.30000000000000004,1
R0169,Cleaning,Kitchen Cleaning,28.850169,77.544737,W0579,Arun Gupta,Plumbing,2,4.6,6,1,29.09463,76.935494,65.2,0,0.015105740181268881,0.1,0.9199999999999999,1,0.4,0
R0169,Cleaning,Kitchen Cleaning,28.850169,77.544737,W0324,Suresh Sharma,Electrical,10,3.1,6,1,28.532642,77.197022,48.96,0,0.020016012810248198,0.5,0.62,1,0.4,1
R0169,Cleaning,Kitchen Cleaning,28.850169,77.544737,W0639,Deepak Kumar,Carpentry,9,4.0,9,1,28.653837,77.426404,24.69,0,0.038925652004671074,0.45,0.8,1,0.09999999999999998,0
R0170,Cleaning,Kitchen Cleaning,28.752979,77.212403,W0101,Pankaj Gupta,Cleaning,3,4.4,4,1,28.716315,77.575025,35.59,1,0.027329871549603715,0.15,0.8800000000000001,1,0.6,1
R0170,Cleaning,Kitchen Cleaning,28.752979,77.212403,W0692,Anil Agarwal,Cleaning,12,4.5,0,1,28.659967,76.841927,37.58,1,0.02592016588906169,0.6,0.9,1,1.0,1
R0170,Cleaning,Kitchen Cleaning,28.752979,77.212403,W0454,Arun Singh,Cleaning,6,3.6,2,1,28.562902,77.743236,55.94,1,0.017562346329469618,0.3,0.72,1,0.8,1
R0170,Cleaning,Kitchen Cleaning,28.752979,77.212403,W0833,Pankaj Yadav,Cleaning,5,4.1,1,0,29.173887,77.792406,73.31,1,0.013457139012245996,0.25,0.82,0,0.9,0
R0170,Cleaning,Kitchen Cleaning,28.752979,77.212403,W0846,Arun Sharma,Cleaning,6,3.3,10,1,28.839305,77.265147,10.89,1,0.08410428931875526,0.3,0.6599999999999999,1,0.0,1
R0170,Cleaning,Kitchen Cleaning,28.752979,77.212403,W0028,Deepak Gupta,Cleaning,7,4.4,2,1,28.478911,77.559106,45.54,1,0.021486892995272885,0.35,0.8800000000000001,1,0.8,0
R0170,Cleaning,Kitchen Cleaning,28.752979,77.212403,W0865,Deepak Sharma,Cleaning,14,3.4,2,1,28.571616,76.973457,30.83,1,0.03141690229343387,0.7,0.6799999999999999,1,0.8,1
R0170,Cleaning,Kitchen Cleaning,28.752979,77.212403,W0632,Suresh Mishra,Electrical,20,4.3,9,1,28.43784,77.20386,35.05,0,0.027739251040221916,1.0,0.86,1,0.09999999999999998,0
R0170,Cleaning,Kitchen Cleaning,28.752979,77.212403,W0431,Manoj Sharma,Painting,20,4.8,4,1,28.944796,76.955703,32.86,0,0.029533372711163616,1.0,0.96,1,0.6,0
R0170,Cleaning,Kitchen Cleaning,28.752979,77.212403,W0299,Mohit Patel,Electrical,20,4.2,3,1,29.171164,77.193689,46.54,0,0.02103491796381994,1.0,0.8400000000000001,1,0.7,0
R0171,Cleaning,Bathroom Cleaning,28.884604,76.995756,W0036,Anil Gupta,Cleaning,4,4.7,8,1,28.680668,76.945158,23.21,1,0.041305245766212306,0.2,0.9400000000000001,1,0.19999999999999996,1
R0171,Cleaning,Bathroom Cleaning,28.884604,76.995756,W0832,Vikas Joshi,Cleaning,8,3.1,1,0,29.109741,77.572954,61.46,1,0.01601024655779699,0.4,0.62,0,0.9,0
R0171,Cleaning,Bathroom Cleaning,28.884604,76.995756,W0850,Arun Gupta,Cleaning,12,4.6,10,0,28.41653,77.044714,52.27,1,0.018772292096865026,0.6,0.9199999999999999,0,0.0,1
R0171,Cleaning,Bathroom Cleaning,28.884604,76.995756,W0733,Rohit Joshi,Cleaning,9,3.7,1,1,29.188238,76.889014,35.32,1,0.02753303964757709,0.45,0.74,1,0.9,1
R0171,Cleaning,Bathroom Cleaning,28.884604,76.995756,W0404,Vikas Sharma,Cleaning,6,3.2,7,1,28.889871,77.04503,4.83,1,0.17152658662092624,0.3,0.64,1,0.30000000000000004,0
R0171,Cleaning,Bathroom Cleaning,28.884604,76.995756,W0821,Vikas Yadav,Cleaning,2,3.9,6,1,28.500145,77.330664,53.8,1,0.018248175182481754,0.1,0.78,1,0.4,0
R0171,Cleaning,Bathroom Cleaning,28.884604,76.995756,W0667,Rajesh Verma,Cleaning,7,3.7,8,1,29.125898,77.241418,35.93,1,0.027078256160303276,0.35,0.74,1,0.19999999999999996,1
R0171,Cleaning,Bathroom Cleaning,28.884604,76.995756,W0148,Vivek Singh,Electrical,14,4.4,2,1,29.158136,77.164403,34.55,0,0.028129395218002815,0.7,0.8800000000000001,1,0.8,1
R0171,Cleaning,Bathroom Cleaning,28.884604,76.995756,W0775,Anil Joshi,Painting,10,4.8,9,1,28.96869,77.710227,70.16,0,0.014052838673412029,0.5,0.96,1,0.09999999999999998,0
R0171,Cleaning,Bathroom Cleaning,28.884604,76.995756,W0599,Deepak Singh,Plumbing,14,4.9,8,1,28.880681,77.593815,58.23,0,0.01688333614722269,0.7,0.9800000000000001,1,0.19999999999999996,1
R0172,Cleaning,Bathroom Cleaning,29.134988,77.313175,W0821,Vikas Yadav,Cleaning,2,3.9,6,1,28.500145,77.330664,70.61,1,0.013964530093562352,0.1,0.78,1,0.4,0
R0172,Cleaning,Bathroom Cleaning,29.134988,77.313175,W0787,Pankaj Joshi,Cleaning,16,3.6,0,1,28.893344,77.652307,42.54,1,0.02296738631143776,0.8,0.72,1,1.0,0
R0172,Cleaning,Bathroom Cleaning,29.134988,77.313175,W0675,Anil Mishra,Cleaning,7,3.7,8,1,28.954478,77.744369,46.47,1,0.02106593638087213,0.35,0.74,1,0.19999999999999996,0
R0172,Cleaning,Bathroom Cleaning,29.134988,77.313175,W0735,Deepak Yadav,Cleaning,18,4.3,8,0,29.128997,77.357438,4.35,1,0.1869158878504673,0.9,0.86,0,0.19999999999999996,1
R0172,Cleaning,Bathroom Cleaning,29.134988,77.313175,W0745,Karan Kumar,Cleaning,15,4.9,6,1,28.534844,77.31086,66.73,1,0.014764506127270042,0.75,0.9800000000000001,1,0.4,0
R0172,Cleaning,Bathroom Cleaning,29.134988,77.313175,W0634,Suresh Gupta,Cleaning,20,4.5,5,0,29.166117,77.13174,17.96,1,0.05274261603375527,1.0,0.9,0,0.5,1
R0172,Cleaning,Bathroom Cleaning,29.134988,77.313175,W0856,Karan Mishra,Cleaning,2,4.2,3,1,29.14952,77.481543,16.43,1,0.05737234652897304,0.1,0.8400000000000001,1,0.7,1
R0172,Cleaning,Bathroom Cleaning,29.134988,77.313175,W0368,Manoj Mishra,Plumbing,8,3.7,9,0,29.159402,77.012581,29.32,0,0.032981530343007916,0.4,0.74,0,0.09999999999999998,0
R0172,Cleaning,Bathroom Cleaning,29.134988,77.313175,W0362,Ravi Joshi,Electrical,13,3.9,6,1,29.048747,77.469838,17.99,0,0.05265929436545551,0.65,0.78,1,0.4,1
R0172,Cleaning,Bathroom Cleaning,29.134988,77.313175,W0768,Deepak Singh,Painting,11,5.0,6,0,28.81464,77.271423,35.85,0,0.027137042062415195,0.55,1.0,0,0.4,1
R0173,Gardening,Plant Care,28.689814,76.930505,W0272,Anil Sharma,Gardening,2,4.6,1,1,29.186248,77.113716,58.01,1,0.01694628029147602,0.1,0.9199999999999999,1,0.9,1
R0173,Gardening,Plant Care,28.689814,76.930505,W0339,Sunil Verma,Gardening,14,3.9,0,1,29.099718,77.208093,52.99,1,0.018521948508983144,0.7,0.78,1,1.0,1
R0173,Gardening,Plant Care,28.689814,76.930505,W0840,Sunil Verma,Gardening,5,3.2,9,1,28.556232,77.458576,53.64,1,0.018301610541727673,0.25,0.64,1,0.09999999999999998,0
R0173,Gardening,Plant Care,28.689814,76.930505,W0294,Vikas Sharma,Gardening,15,4.3,5,0,28.812072,77.257323,34.64,1,0.028058361391694726,0.75,0.86,0,0.5,1
R0173,Gardening,Plant Care,28.689814,76.930505,W0511,Karan Gupta,Gardening,14,4.9,4,1,29.144298,76.961365,50.63,1,0.01936858415649816,0.7,0.9800000000000001,1,0.6,1
R0173,Gardening,Plant Care,28.689814,76.930505,W0444,Rohit Sharma,Gardening,16,4.8,8,1,29.12436,77.63588,83.96,1,0.01177024482109228,0.8,0.96,1,0.19999999999999996,0
R0173,Gardening,Plant Care,28.689814,76.930505,W0738,Arun Patel,Gardening,14,4.1,8,0,29.17237,77.515474,78.23,1,0.012621481761958854,0.7,0.82,0,0.19999999999999996,1
R0173,Gardening,Plant Care,28.689814,76.930505,W0354,Suresh Singh,Carpentry,18,4.6,1,0,29.067217,77.237844,51.54,0,0.01903311762466692,0.9,0.9199999999999999,0,0.9,0
R0173,Gardening,Plant Care,28.689814,76.930505,W0428,Vikas Joshi,Electrical,13,4.7,4,1,29.062931,77.360493,58.94,0,0.016683350016683352,0.65,0.9400000000000001,1,0.6,1
R0173,Gardening,Plant Care,28.689814,76.930505,W0087,Rohit Verma,Cleaning,18,3.2,5,0,28.840225,77.358141,44.91,0,0.02178174689610107,0.9,0.64,0,0.5,1
R0174,Gardening,Tree Trimming,28.980573,77.240539,W0052,Ravi Joshi,Gardening,16,3.7,1,1,28.70138,77.571187,44.73,1,0.021867483052700636,0.8,0.74,1,0.9,1
R0174,Gardening,Tree Trimming,28.980573,77.240539,W0287,Karan Joshi,Gardening,7,4.7,7,1,28.666298,77.567605,47.29,1,0.02070822116380203,0.35,0.9400000000000001,1,0.30000000000000004,0
R0174,Gardening,Tree Trimming,28.980573,77.240539,W0989,Arun Kumar,Gardening,2,4.3,5,0,28.838787,77.716925,48.98,1,0.020008003201280513,0.1,0.86,0,0.5,1
R0174,Gardening,Tree Trimming,28.980573,77.240539,W0942,Manoj Gupta,Gardening,18,4.6,6,1,28.534287,76.964727,56.44,1,0.017409470752089137,0.9,0.9199999999999999,1,0.4,1
R0174,Gardening,Tree Trimming,28.980573,77.240539,W0976,Rohit Mishra,Gardening,10,3.9,10,1,28.915206,77.608106,36.5,1,0.02666666666666667,0.5,0.78,1,0.0,0
R0174,Gardening,Tree Trimming,28.980573,77.240539,W0254,Rohit Mishra,Gardening,3,4.9,0,1,28.595892,77.723533,63.6,1,0.015479876160990714,0.15,0.9800000000000001,1,1.0,1
R0174,Gardening,Tree Trimming,28.980573,77.240539,W0676,Ravi Gupta,Gardening,13,5.0,10,1,28.941425,77.523656,27.89,1,0.03461405330564209,0.65,1.0,1,0.0,0
R0174,Gardening,Tree Trimming,28.980573,77.240539,W0180,Rajesh Mishra,Cleaning,20,4.4,7,1,28.762741,76.880895,42.58,0,0.02294630564479119,1.0,0.8800000000000001,1,0.30000000000000004,0
R0174,Gardening,Tree Trimming,28.980573,77.240539,W0011,Pankaj Yadav,Painting,16,4.0,2,1,28.406808,76.831939,75.22,0,0.013119916032537392,0.8,0.8,1,0.8,0
R0174,Gardening,Tree Trimming,28.980573,77.240539,W0189,Arun Singh,Cleaning,13,4.9,5,1,28.501542,77.043587,56.62,0,0.017355085039916698,0.65,0.9800000000000001,1,0.5,0
R0175,Carpentry,Cabinet Repair,29.115562,77.117305,W0162,Manoj Joshi,Carpentry,5,3.2,0,1,28.54691,77.755504,88.67,1,0.011152001784320286,0.25,0.64,1,1.0,0
R0175,Carpentry,Cabinet Repair,29.115562,77.117305,W0401,Manoj Yadav,Carpentry,17,3.9,8,1,28.59288,77.77836,86.73,1,0.011398609369656901,0.85,0.78,1,0.19999999999999996,1
R0175,Carpentry,Cabinet Repair,29.115562,77.117305,W0056,Mohit Agarwal,Carpentry,2,4.7,0,1,28.535692,77.68964,85.24,1,0.011595547309833025,0.1,0.9400000000000001,1,1.0,1
R0175,Carpentry,Cabinet Repair,29.115562,77.117305,W0070,Manoj Singh,Carpentry,1,4.1,0,1,29.003774,77.203607,15.0,1,0.0625,0.05,0.82,1,1.0,1
R0175,Carpentry,Cabinet Repair,29.115562,77.117305,W0259,Vikas Gupta,Carpentry,11,3.8,1,1,29.114737,77.129326,1.17,1,0.4608294930875576,0.55,0.76,1,0.9,0
R0175,Carpentry,Cabinet Repair,29.115562,77.117305,W0767,Sunil Sharma,Carpentry,6,3.5,6,1,28.899772,77.363931,33.93,1,0.0286286859433152,0.3,0.7,1,0.4,1
R0175,Carpentry,Cabinet Repair,29.115562,77.117305,W0786,Vivek Gupta,Carpentry,5,3.0,9,1,28.964978,77.590559,48.96,1,0.020016012810248198,0.25,0.6,1,0.09999999999999998,1
R0175,Carpentry,Cabinet Repair,29.115562,77.117305,W0602,Mohit Verma,Painting,12,3.2,10,1,28.514535,77.357094,70.8,0,0.01392757660167131,0.6,0.64,1,0.0,0
R0175,Carpentry,Cabinet Repair,29.115562,77.117305,W0724,Amit Mishra,Cleaning,11,4.9,0,1,28.734876,77.343147,47.7,0,0.02053388090349076,0.55,0.9800000000000001,1,1.0,1
